,Item Name,Comments,Price
129,"GIGABYTE Geforce RTX 2060 MINI ITX OC 6G Graphics Card, Mini ITX Form Factor, 6GB 192-Bit GDDR6, GV-N2060IXOC-6GD Video Card","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$349.99
130,"ZOTAC GAMING GeForce GTX 1650 OC 4GB GDDR5 128-bit Gaming Graphics Card, Super Compact, ZT-T16500F-10L",,$149.99
131,ASUS Dual GeForce RTX 2060 DirectX 12 DUAL-RTX2060-O6G 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$399.99
132,ASUS TUF Gaming GeForce GTX 1660 Overclocked 6GB Dual-fan Edition HDMI DP DVI Gaming Graphics Card (TUF-GTX1660-O6G-GAMING),,$234.99
133,ASRock Radeon RX 5700 XT DirectX 12 RX 5700 XT 8G 8GB 256-Bit GDDR6 PCI Express 4.0 x16 HDCP Ready Video Card,"Get 3 months of Xbox Game Pass for PC w/ purchase, limited offer",$449.99
134,MSI Radeon RX Vega 56 DirectX 12 RX Vega 56 Air Boost 8G OC 8GB 2048-Bit HBM2 PCI Express x16 HDCP Ready CrossFireX Support ATX Video Card,,$499.99
135,StarTech.com PEXUSB314A2V USB 3.1 PCI-e Card – 4 Port – 4x USB-A with Two 10Gbps Dedicated Channels – Expansion Card – USB 3.1 card,,$116.99
136,MSI GeForce RTX 2080 DirectX 12 RTX 2080 SEA HAWK EK X 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$694.99
137,"EVGA NU Audio Card, 712-P1-AN01-KR, Lifelike Audio, PCIe, RGB LED, Designed with Audio Note (UK)",,$189.99
138,MSI GeForce RTX 2080 Ti DirectX 12 RTX 2080 TI VENTUS 11G OC 11GB 352-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"+ $10 off w/ promo code VGASAV38Z, limited offer","$1,089.99"
139,"Creative Sound BlasterX G6 Hi-Res Gaming DAC and USB Sound Card with Xamp Headphone Bi-Amplifier for PC, PS4, Xbox and Nintendo Switch",,$146.50
140,XFX Radeon RX 590 Fatboy DirectX 12 RX-590P8DFD6 8GB 256-Bit DDR5 PCI Express 3.0 CrossFireX Support Video Card,"Get 3 months of Xbox Game Pass for PC & Resident Evil2 with purchase, limited offer",$229.99
141,Gigabyte GeForce RTX 2060 Graphic Card - 8 GB GDDR6,,$417.99
142,ASUS TUF Gaming GeForce RTX 2060 6GB Edition 4K VR Ready HDMI 2.0b DP 1.4 Auto Extreme Graphics Card (TUF-RTX2060-O6G-GAMING),"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$369.99
143,MSI GeForce RTX 2060 SUPER DirectX 12 RTX 2060 SUPER GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$424.99
144,"ZOTAC GAMING GeForce RTX 2060 AMP 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, IceStorm 2.0, ZT-T20600D-10M","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$359.99
145,StarTech Add-On Card Model PEXUSB312A2 Dual Port USB 3.1 Card - 2x USB-A - 10Gbps per port - Expansion Card - PCI Express USB Card - PCI-e to USB,,$38.99
146,XFX Radeon RX 570 DirectX 12 RX-570P8DFD6 8GB 256-Bit DDR5 PCI Express 3.0 CrossFireX Support Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$149.99
147,"GIGABYTE GeForce RTX 2070 GAMING OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2070GAMING OC-8GC Video Card","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$509.99
148,PowerColor RED DEVIL Radeon RX 590 DirectX 12 AXRX 590 8GBD5-3DH/OC 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$229.99
149,"GIGABYTE AORUS GeForce RTX 2080 8G Graphics Card, 3 x Stacked WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2080AORUS-8GC Video Card","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$679.99
150,"GIGABYTE GeForce RTX 2080 Ti GAMING OC 11G Graphics Card, 3 x WINDFORCE Fans, 11GB 352-Bit GDDR6, GV-N208TGAMING OC-11GC Video Card","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer","$1,179.99"
151,PowerColor Radeon RX 5700 XT DirectX 12 AXRX 5700 XT 8GBD6-3DH 8GB 256-Bit GDDR6 PCI Express 4.0 CrossFireX Support ATX Video Card,"Get 3 months of Xbox Game Pass for PC w/ purchase, limited offer",$409.99
152,MSI GeForce GTX 1660 DirectX 12 GTX 1660 ARMOR 6G OC 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,,$239.99
153,MSI Radeon R7 240 DirectX 11.2 R7 240 2GD3 64b LP 2GB 64-Bit DDR3 HDCP Ready CrossFireX Support Low Profile Video Card,,$54.99
154,"ZOTAC GAMING GeForce GTX 1660 Ti 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T16610F-10L",,$279.99
155,GIGABYTE GeForce RTX 2060 DirectX 12 GV-N2060GAMINGOC PRO WHITE-6GD 6GB 192-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$389.99
156,ASUS Dual GeForce GTX 1660 Ti DUAL-GTX1660TI-O6G 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,,$309.99
157,"EVGA GeForce RTX 2060 XC GAMING, 6GB GDDR6, HDB Fan Graphics Card 06G-P4-2063-KR","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$359.99
158,ASUS Radeon RX 5700 XT PCIe 4.0 VR Ready Graphics Card with 8GB GDDR6 Memory and Support for up to 6 Monitors (RX5700XT-8G),"Get 3 months of Xbox Game Pass for PC w/ purchase, limited offer",$409.99
159,ASUS ROG Strix GeForce GTX 1660 Ti ROG-STRIX-GTX1660TI-A6G-GAMING 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,,$324.99
160,GIGABYTE GeForce GTX 1050 Ti DirectX 12 GV-N105TD5-4GD 4GB 128-Bit GDDR5 PCI Express 3.0 x16 ATX Video Cards,,$162.59
161,ASRock Phantom Gaming X Radeon RX Vega 56 DirectX 12 RX VEGA 56 8G 8GB 2048-Bit HBM2 PCI Express 3.0 x16 HDCP Ready Video Card,,$399.99
162,MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti 4GT OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,,$169.99
163,ASUS ROG Strix Radeon RX 590 ROG-STRIX-RX590-8G-GAMING 8GB 256-Bit GDDR5 HDCP Ready CrossFireX Support Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$309.99
164,ASUS GeForce RTX 2080 Overclocked 8G GDDR6 Dual-Fan Edition VR Ready HDMI DP 1.4 USB Type-C Graphics Card (DUAL-RTX2080-O8G),"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$719.99
165,ASUS Turbo GeForce GTX 1060 TURBO-GTX1060-6G 6GB 192-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,,$399.00
166,SYBA SI-PEX40110 M.2 PCI-e To PCI-e 3.0 x4 Card (M-Key or B+M key),,$15.99
167,StarTech PEXUSB4DP 4 Port PCI Express Low Profile High Speed USB Card - PCIe USB 2.0 Card - PCI-E USB 2.0 Card,,$35.99
168,MSI Radeon RX 5700 DirectX 12 RX 5700 8G 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$349.99
169,GIGABYTE GeForce RTX 2060 SUPER DirectX 12 GV-N206SGAMINGOC WHITE-8GD 8GB 256-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$419.99
170,ASRock Phantom Gaming Radeon RX 560 DirectX 12 RX560 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 (Uses x8) HDCP Ready Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$149.99
171,GIGABYTE Radeon RX Vega 64 DirectX 12 GV-RXVEGA64GAMING OC-8GD 8GB 2048-Bit HBM2 PCI Express 3.0 x16 CrossFireX Support ATX Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$499.99
172,ASUS Xonar SE 5.1 Channel 192 kHz / 24-bit Hi-Res 116dB SNR PCIe Gaming Sound Card with Windows 10 Compatibility,,$39.99
173,ASUS GeForce RTX 2060 SUPER 8G EVO GDDR6 Dual-Fan Edition VR Ready HDMI DisplayPort DVI-D Graphics Card (DUAL-RTX2060S-8G-EVO),"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$419.99
174,StarTech.com PEXUSB3S4V 4 Port PCI Express PCIe SuperSpeed USB 3.0 Controller Card Adapter with UASP - SATA Power - USB 3 PCIe Card,,$42.99
175,"EVGA GeForce RTX 2070 XC BLACK GAMING Video Card, 08G-P4-2171-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$469.99
176,"EVGA GeForce GTX 1660 Ti XC ULTRA BLACK GAMING Video Card, 06G-P4-1265-KR, 6GB GDDR6, Dual HDB Fans",,$279.99
177,StarTech.com 2 Port PCI Express (PCIe) SuperSpeed USB 3.0 Card Adapter with UASP - SATA Power Model PEXUSB3S24,,$29.99
178,PowerColor RED DRAGON Radeon RX 570 DirectX 12 AXRX 570 4GBD5-3DHD/OC 4GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$129.99
179,"EVGA GeForce RTX 2080 SUPER BLACK GAMING, 08G-P4-3081-KR, 8GB GDDR6","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$719.99
180,MSI GeForce GT 710 DirectX 12 GT 710 1GD3H LPV1 1GB 64-Bit DDR3 PCI Express 2.0 x8 HDCP Ready Low Profile Video Card,,$60.64
181,"ZOTAC GAMING GeForce GTX 1660 Ti AMP 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, IceStorm 2.0 Cooling - ZT-T16610D-10M",,$289.99
182,MSI Radeon RX 560 DirectX 12 RX 560 AERO ITX 4G OC 4GB 128-Bit GDDR5 PCI Express x16 (Uses x8) HDCP Ready CrossFireX Support Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$149.99
183,"EVGA GeForce RTX 2060 SUPER XC ULTRA GAMING, 08G-P4-3163-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate","+ $20 off w/ promo code EMCTEUT53, limited offer",$439.99
184,MSI GeForce GTX 1650 DirectX 12 GTX 1650 GAMING X 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,,$169.99
185,ASRock Phantom Gaming X Radeon RX 590 DirectX 12 RX590 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$189.99
186,ASUS Dual GeForce GTX 1060 DirectX 12 DUAL-GTX1060-O3G 3GB 192-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,,$239.99
187,ASRock Phantom Gaming X Radeon RX 580 DirectX 12 RX580 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$179.99
188,GIGABYTE GeForce GTX 1050 Ti DirectX 12 GV-N105TWF2OC-4GD 4GB 128-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,,$189.99
189,ASUS ROG STRIX GeForce RTX 2060 SUPER DirectX 12 ROG-STRIX-RTX2060S-A8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$464.99
190,"ZOTAC GAMING GeForce GTX 1660 AMP 6GB GDDR5 192-bit Gaming Graphics Card, Super Compact, IceStorm 2.0 Cooling, Wraparound Metal Backplate - ZT-T16600D-10M",,$239.99
191,StarTech.com PEX1P 1 Port PCI Express Dual Profile Parallel Adapter Card - SPP/EPP/ECP - 2x DB25 IEEE 1284 PCIe Parallel Card,,$26.99
192,Creative Sound Blaster Z PCIe 116dB SNR Gaming Sound Card with 600 ohm Headphone Amp and Beamforming Microphone,,$109.99
193,"GIGABYTE Radeon RX 5700 8G Graphics Card, PCIe 4.0, 8GB 256-Bit GDDR6, GV-R57-8GD-B Video Card","Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$379.99
194,StarTech.com USB Stereo Audio Adapter External Sound Card with SPDIF Digital Audio,,$31.11
195,GIGABYTE GeForce GTX 1050 Ti DirectX 12 GV-N105TOC-4GD 4GB 128-Bit GDDR5 PCI Express 3.0 x16 ATX Video Cards,,$169.99
196,GIGABYTE Radeon RX 550 DirectX 12 GV-RX550D5-2GD REV 2.0 2GB 128-Bit GDDR5 PCI Express 3.0 x8 ATX Video Card,,$94.99
197,PowerColor RED DEVIL Radeon RX 570 DirectX 12 AXRX 570 4GBD5-3DH/OC 4GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$139.99
198,SYBA PCI-Express 1-Port Parallel/Printer Card with Low Profile Bracket - RoHS Model SD-PEX10005,,$16.98
199,ASUS GeForce GTX 1050 Ti 4GB PHOENIX Fan Edition DVI-D HDMI DP 1.4 Gaming Graphics Card (PH-GTX1050Ti-4G),,$179.99
200,"GIGABYTE GeForce GTX 1050 Ti OC Low Profile 4GB Video Card, GBTGV-N105TOC-4GL",,$199.99
201,Creative Sound Blaster ZxR PCIe 124dB SNR Sound Card with 600ohm Headphone Amp and Desktop Audio Control Module,,$229.99
202,Silverstone SST-ECM22 Dual M.2 to PCIe x4 NVMe SSD and SATA 6 G  Adapter Card with Advanced Cooling,,$36.99
203,Rosewill RC-302E - PCIe 1-Port Parallel Card,,$19.99
204,SAPPHIRE Radeon R7 350 DirectX 12 100385L 2GB 128-Bit DDR5 PCI Express 3.0 x8 HDCP Ready CrossFireX Support ATX Video Card,,$59.99
205,MSI GeForce GT 710 DirectX 12 GT 710 2GD3H LP 2GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,,$59.99
206,ASUS Phoenix GeForce RTX 2060 DirectX 12 PH-RTX2060-6G 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$349.99
207,Rosewill RC-300E - PCIe 1-Port Serial Card,,$22.99
208,"EVGA GeForce RTX 2070 SUPER GAMING, 08G-P4-3070-KR, 8GB GDDR6, RGB LED Logo","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$529.00
209,ASRock Phantom Gaming Radeon RX 550 DirectX 12 RX550 2G 2GB 128-Bit GDDR5 PCI Express 3.0 x16 (Uses x8) HDCP Ready Video Card,,$84.99
210,ASUS Dual GeForce RTX 2070 DirectX 12 DUAL-RTX2070-A8G 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$524.99
211,StarTech.com ICUSBAUDIO7D 7.1 Channels USB Interface Audio Adapter External Sound Card,,$33.93
212,Rosewill RC-505 - 2-Port USB 3.0 PCI Express Card,,$14.99
213,Sapphire Radeon RX 5700 8GB GDDR6 PCI-E HDMI / TRIPLE DP (UEFI),"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$349.99
214,MSI GeForce GT 710 DirectX 12 GT 710 1GD3H LP 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,,$49.99
215,Creative Sound Blaster Audigy FX 5.1 PCIe Sound Card with 600 ohm Headphone Amp,,$44.99
216,Rosewill RC-509 PCI-E (PCI Express) to USB 3.1 (Type A +Type C) Expansion Card USB 3.1 Gen II SuperSpeed 10Gbps Internal 15-Pin Power Connector USB-C Port 3A Charging Power With Asmedia Chipset,,$30.99
217,Silverstone Expansion Card Model SST-ECM21,,$19.99
218,ZOTAC GeForce GT 710 DirectX 12 ZT-71304-20L 1GB 64-Bit DDR3 PCI Express x1 HDCP Ready Video Card,,$43.99
219,StarTech.com PEXUSB3S44V 4 Port PCI Express (PCIe) SuperSpeed USB 3.0 Card Adapter w/ 4 Dedicated 5Gbps Channels - UASP - SATA / LP4 Power,,$85.99
220,StarTech.com PCI2S1P 2S1P PCI Serial Parallel Combo Card with 16550 UART - IEEE 1284 Card - Serial Parallel PCI - PCI Serial Adapter,,$31.02
221,Creative Sound BlasterX AE-5 RGB 5.1 Discrete / 7.1 Virtual Surround Pro Gaming PCIe Sound Card,,$169.99
222,"EVGA GeForce GTX 1650 XC Black GAMING Video Card, 04G-P4-1151-KR, 4GB GDDR5",,$159.99
223,Asus ThunderboltEX3 Expansion Card Expansion Card,,$70.00
224,"EVGA GeForce GTX 1660 Ti XC Ultra GAMING, 06G-P4-1267-KR, 6GB GDDR6, HDB Fan",,$299.99
225,EVGA 200 GeForce 210 DirectX 10.1 01G-P3-1312-LR 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,,$40.50
226,MSI GeForce 210 DirectX 10.1 N210-MD1G/D3 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Card,,$44.99
227,SYBA 2-port of 1394b + 1-port of 1394a Firewire Ports PCI-Express Controller Card (SY-PEX30016),,$20.99
228,Rosewill RC-302 - Low-Profile PCI Card - Single Parallel (SPP / PS2 / EPP / ECP) Universal,,$13.99
229,"ZOTAC GAMING GeForce RTX 2070 AMP Extreme Core 8GB GDDR6 256-bit Graphics Card, IceStorm 2.0, Active Fan Control, Metal Wraparound Backplate, Spectra RGB LED Lighting (ZT-T20700C-10P)","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$529.99
230,PowerColor RED DRAGON Radeon RX 590 DirectX 12 AXRX 590 8GBD5-DHD 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$199.99
231,"EVGA GeForce GTX 1660 Ti XC Black GAMING, 06G-P4-1261-KR, 6GB GDDR6, HDB Fan",,$279.99
232,StarTech.com 2 Port PCI Express (PCIe) SuperSpeed USB 3.0 Card Adapter with UASP - LP4 Power Model PEXUSB3S25,,$33.99
233,StarTech.com 2 Port PCI Express PCIe SuperSpeed USB 3.0 Controller Card w/ SATA Power Model PEXUSB3S23,,$21.51
234,"EVGA GeForce RTX 2080 FTW3 ULTRA HYBRID GAMING, 08G-P4-2284-KR, 8GB GDDR6, RGB LED & iCX2 Technology",,$759.99
235,Rosewill RC-301 - Dual Serial Port PCI Card,,$14.99
236,StarTech 1 Port PCI Express IDE Controller Adapter Card,,$21.99
237,Rosewill RNX-AC600NUBv2 USB 2.0 Network Wireless Adapter,,$21.99
238,ASUS GeForce GTX 1050 Ti GTX1050TI-O4G-LP-BRK 4GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Low Profile Video Card,,$189.99
239,StarTech.com Low Profile Native RS232 PCI Express Serial Card with 16550 UART Model PEX1S553LP,,$33.99
240,ASUS Dual GeForce RTX 2080 DirectX 12 DUAL-RTX2080-8G-EVO 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,,$629.99
241,Rosewill RC303 - Dual Serial & Single Parallel Port PCI Card,,$14.99
242,SYBA Low Profile PCI-Express 1394B/A Firewire Card Model SD-PEX30009,,$23.99
243,"EVGA GeForce RTX 2060 SC GAMING, 06G-P4-2062-KR, 6GB GDDR6, HDB Fan","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$359.99
244,ASUS GeForce RTX 2060 SUPER Overclocked 8G EVO GDDR6 Dual-Fan Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-RTX2060S-O8G-EVO),"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$429.99
245,StarTech.com PEX1S952LP 1 Port Low Profile Native PCI Express RS232 Serial Card with 16950 UART - PCIe Serial Card - 1 Port LP RS232 Card,,$35.99
246,StarTech.com 7 Port PCI USB Card Adapter Model PCIUSB7,,$21.21
247,Creative Sound Blaster Z 30SB150200000 5.1 Channels PCI Express x1 Interface Sound Card,,$99.99
248,StarTech.com 4 Port PCI SuperSpeed USB 3.0 Adapter Card with SATA / SP4 Power Model PCIUSB3S4,,$59.99
249,GIGABYTE Radeon RX Vega 56 DirectX 12 GV-RXVEGA56GAMING OC-8GD 8GB 2048-Bit HBM2 PCI Express 3.0 x16 CrossFireX Support ATX Video Card,,$339.99
250,StarTech.com 4 port PCI 1394a FireWire Adapter Card Model PCI1394MP,,$20.99
251,StarTech 1 Port Low Profile PCI Parallel Adapter Card,,$29.99
252,StarTech.com 2 port PCI Express SuperSpeed USB 3.0 Card Model PEXUSB3S11,,$34.02
253,StarTech 1 Port PCI Parallel Adapter Card,,$27.99
254,TP-Link ARCHER T2U PLUS USB 2.0 AC600 High Gain Wireless Dual Band USB Adapter,,$16.99
255,"EVGA GeForce GTX 1660 XC GAMING, 06G-P4-1163-KR, 6GB GDDR5, HDB Fan","+ $15 off w/ promo code 72SEPSL26, limited offer",$229.99
256,Rosewill RC-301EU - 2-Port PCIe Serial Card,,$24.99
257,"EVGA GeForce RTX 2080 XC HYBRID GAMING, 08G-P4-2184-KR, 8GB GDDR6, HYBRID & RGB LED",,$739.99
258,ASUS GeForce GTX 1050 CERBERUS-GTX1050-O2G 2GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,,$159.99
259,ASUS GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card (PH-GT1030-O2G),,$102.99
260,StarTech PCI1394B_3 3 Port PCI 1394b FireWire Adapter Card with Digital Video Editing Kit,,$52.89
261,StarTech.com 2S1P PCI Express Serial Parallel Combo Card with Breakout Cable Model PEX2S1P553B,,$35.78
262,SYBA 2 Serial Ports PCI-e Controller Card with Low Profile Bracket Model SI-PEX15037,,$16.97
263,StarTech.com 1 Port 16550 Serial PCI Card Model PCI1S550,,$27.04
264,"EVGA GeForce RTX 2080 Ti FTW3 ULTRA GAMING, 11G-P4-2487-KR, 11GB GDDR6, iCX2 & RGB LED",,"$1,399.99"
265,StarTech.com 2S1P Native PCI Express Parallel Serial Combo Card with 16550 UART Model PEX2S5531P,,$30.99
266,StarTech.com Low Profile 2 Port 16550 Serial PCI Card Model PCI2S550_LP,,$34.63
267,StarTech.com Value 4 Port 16550 Serial PCI Card Model PCI4S550N,,$43.99
268,StarTech PCI2S550 2 Port PCI RS232 Serial Adapter Card with 16550 UART,,$26.99
269,ASUS PCE-AC88 4x4 Wireless AC3100 PCIe Adapter,,$106.00
270,"ZOTAC GAMING GeForce RTX 2060 SUPER AMP Extreme 8GB GDDR6 256-bit 14 Gbps Gaming Graphics Card, IceStorm 2.0, Extreme Overclock, Spectra Lighting, ZT-T20610B-10P","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$439.99
271,"ZOTAC GAMING GeForce RTX 2060 SUPER AMP 8GB GDDR6 256-bit 14 Gbps Gaming Graphics Card, IceStorm 2.0, Strong Overclock, Spectra Lighting, ZT-T20610D-10P","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$429.99
272,ASUS Xonar AE 7.1 Channels PCI Express Interface Sound Card,,$63.99
273,MSI Radeon RX 560 DirectX 12 Radeon RX 560 4GT LP OC 4GB 128-Bit GDDR5 PCI Express x16 (Uses x8) HDCP Ready CrossFireX Support Low Profile Video Card,"Get 3 months of Xbox Game Pass for PC with purchase, limited offer",$149.99
274,TP-Link TL-WN722N 150Mbps High Gain Wireless USB Adapter,,$14.99
275,StarTech.com 4 Port PCI Express 2.0 SATA III 6Gbps RAID Controller Card with HyperDuo SSD Tiering - PCIe SATA 3 Controller Adapter,,$68.99
276,"SYBA Combo USB 3.0 + SATA III 6Gbps, v2.0 PCI Express, x4 Slot Controller Card Model SD-PEX50055",,$35.98
277,Silverstone ECM23 M.2 NVMe SSD to PCIe 3.0 x16 adapter with heatsink,,$45.99
278,StarTech.com 1S1P Native PCI Express Parallel Serial Combo Card with 16950 UART Model PEX1S1P952,,$45.09
279,ASUS GeForce GT 710 1GB GDDR5 HDMI VGA DVI Graphics Card (GT710-SL-1GD5-BRK),,$49.99
280,ASUS GeForce RTX 2080 Advanced Overclocked 8G GDDR6 Dual-Fan Edition VR Ready HDMI DP USB Type-C Graphics Card (DUAL-RTX2080-A8G),"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$759.99
281,"TP-LINK TL-WN881ND Wireless N300 PCI Express Adapter, 300 Mbps, w/ WPS Button, IEEE 802.1b/g/n, 64 / 128-bit WEP, WPA / WPA2, Plug & Play in Windows",,$14.99
282,StarTech.com 4 Port Native PCI Express RS232 Serial Adapter Card with 16550 UART Model PEX4S553,,$79.99
283,"GIGABYTE GeForce GTX 1650 GAMING OC 4G Graphics Card, 2 x WINDFORCE Fans, 4GB 128-Bit GDDR5, GV-N1650GAMING OC-4GD Video Card",,$159.99
284,ASUS PCE-AC58BT PCI Express AC2100 Dual-Band PCIe 160 MHz Wi-Fi Adapter,,$59.99
285,StarTech.com PEX2S553 2 Port Native PCI Express RS232 Serial Adapter Card with 16550 UART,,$36.99
286,Creative Sound Blaster Audigy RX 7.1 PCIe Sound Card with 600 ohm Headphone Amp,,$69.99
287,"EVGA GeForce RTX 2080 FTW3 ULTRA GAMING, 08G-P4-2287-KR, 8GB GDDR6, iCX2 & RGB LED",,$784.99
288,ASUS Dual GeForce RTX 2080 Ti DirectX 12 DUAL-RTX2080TI-O11G 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,"Get Control + Wolfenstein: Youngblood w/ purchase, limited offer","$1,099.99"
289,StarTech.com 2 Port SATA 6 Gbps PCI Express eSATA Controller Card Model PEXESAT32,,$32.41
290,StarTech.com 2 Port SATA 6 Gbps PCI Express SATA Controller Card Model PEXSAT32,,$34.90
291,"EVGA GeForce RTX 2070 XC ULTRA GAMING, 08G-P4-2173-KR, 8GB GDDR6, Dual HDB Fans & RGB LED",,$524.99
292,Intel 9260NGW IEEE 802.11ac Bluetooth 5.0 - Wi-Fi/Bluetooth Combo Adapter,,$18.98
293,StarTech.com PCI Express to Mini PCI Express Card Adapter (PEX2MPEX),,$35.76
294,ASUS GeForce GTX 1660 Overclocked 6GB Phoenix Fan Edition HDMI DP DVI Graphics Card (PH-GTX1660-O6G),,$224.99
295,"EVGA GeForce RTX 2060 GAMING, 06G-P4-2060-KR, 6GB GDDR6, HDB Fan","Get Control + Wolfenstein: Youngblood w/ purchase, limited offer",$319.99
